publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p833742,,2016-11-04T11:38:07.263Z,2016-11-04T11:39:57.989Z,178.3015275,-37.5309981,1.893571473,18.125,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.03303836918,283.7549055,0.5991034369,0
2016p833728,earthquake,2016-11-04T11:30:34.749Z,2016-12-01T02:12:02.764Z,177.2601929,-39.47160721,2.416341959,14.30395222,M,,LOCSAT,confirmed,manual,iasp91,41,33,25,0.2337227911,150.8768425,0.5283859135,0
2016p833727,earthquake,2016-11-04T11:30:06.311Z,2016-12-01T02:08:09.465Z,177.2258759,-39.45048904,1.819717642,18.34516907,M,,LOCSAT,confirmed,manual,iasp91,22,12,11,0.2369682342,204.6925486,0.5398598939,0
2016p833546,earthquake,2016-11-04T09:53:40.424Z,2016-12-01T01:59:57.492Z,177.2360382,-39.47555923,3.093570048,21.22263145,M,,LOCSAT,confirmed,manual,iasp91,38,29,23,0.2196598053,148.9265938,0.4166101508,0
2016p833523,,2016-11-04T09:41:34.505Z,2016-11-04T09:43:16.428Z,175.0301051,-39.10846667,1.438597565,10.15625,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.2121743963,98.98681041,0.5359231076,0
2016p833504,earthquake,2016-11-04T09:31:10.580Z,2016-12-01T01:37:24.993Z,178.9632568,-37.2857399,3.361399673,18.90026283,M,,LOCSAT,confirmed,manual,iasp91,41,31,18,0.5911579132,269.9091797,0.7148225521,0
2016p833476,,2016-11-04T09:16:05.475Z,2016-11-04T09:17:37.295Z,176.8713244,-39.79782057,1.559181209,32.65625,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.004146185517,121.809063,0.3042543827,0
2016p833471,earthquake,2016-11-04T09:13:33.872Z,2016-12-01T01:34:56.692Z,178.91008,-36.96607971,2.542124922,10.58944607,M,,LOCSAT,confirmed,manual,iasp91,19,12,5,0.7654554844,331.5935059,0.8477209584,0
2016p833406,earthquake,2016-11-04T08:38:57.314Z,2016-12-01T01:33:15.426Z,177.2732239,-37.60686874,2.452416802,110.0779724,M,,LOCSAT,confirmed,manual,iasp91,37,23,10,0.430717051,142.9309235,0.8450999906,0
2016p833405,,2016-11-04T08:38:29.684Z,2016-11-04T08:40:33.573Z,176.3572059,-38.68055154,2.053024307,86.5625,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.158500226,172.1884101,0.9933101377,0
2016p833397,,2016-11-04T08:34:00.624Z,2016-11-04T08:36:02.495Z,176.5075572,-40.74348582,2.085305039,22.34375,M,,NonLinLoc,,automatic,nz3drx,20,20,13,0.2054356686,209.9138374,0.4148187016,0
2016p833384,earthquake,2016-11-04T08:27:05.285Z,2016-11-04T22:25:04.309Z,177.1496651,-37.47429045,2.663849433,8.984375,M,,NonLinLoc,confirmed,manual,nz3drx,34,27,19,0.04837727472,156.2703877,0.7416486563,0
2016p833348,,2016-11-04T08:08:03.657Z,2016-11-04T08:10:36.138Z,174.100919,-41.8997151,2.219334067,17.65625,M,,NonLinLoc,,automatic,nz3drx,25,25,11,0.1721539208,147.3867372,0.6245576123,0
2016p833333,,2016-11-04T08:00:06.075Z,2016-11-04T08:01:09.366Z,176.2891457,-39.63940071,0.8629910784,24.453125,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.2260178032,103.7458439,0.2416968492,0
2016p833318,,2016-11-04T07:52:27.313Z,2016-11-04T07:55:08.673Z,173.0670176,-40.92969326,2.837578382,187.8125,M,,NonLinLoc,,automatic,nz3drx,63,63,29,0.131062304,96.36785737,1.474846093,0
2016p833282,earthquake,2016-11-04T07:32:53.863Z,2016-12-01T01:30:29.097Z,177.2523499,-36.94033432,3.09305854,184.5365448,M,,LOCSAT,confirmed,manual,iasp91,54,45,24,0.9174095988,208.1931152,0.5239570407,0
2016p833259,earthquake,2016-11-04T07:20:38.444Z,2016-12-01T01:26:50.692Z,176.8830414,-37.38900757,2.785966509,150.3464661,M,,LOCSAT,confirmed,manual,iasp91,52,36,23,0.5238870382,206.8067169,0.8347006233,0
2016p833239,earthquake,2016-11-04T07:09:57.158Z,2016-12-01T01:22:22.587Z,174.4781342,-39.45852661,2.425281424,141.1018982,M,,LOCSAT,confirmed,manual,iasp91,31,21,8,0.05842649564,50.56544495,0.8344401036,0
2016p833236,earthquake,2016-11-04T07:08:30.852Z,2016-12-01T01:20:04.276Z,174.9706573,-40.12813568,2.156898816,10.13626957,M,,LOCSAT,confirmed,manual,iasp91,25,19,10,0.3732199073,132.1530212,0.8266275723,0
2016p833169,,2016-11-04T06:32:50.711Z,2016-11-04T06:35:26.769Z,174.8297785,-40.14978832,2.18316531,30.78125,M,,NonLinLoc,,automatic,nz3drx,23,23,12,0.4134214924,92.66988933,0.7708742725,0
2016p833165,,2016-11-04T06:30:55.892Z,2016-11-04T06:33:07.135Z,177.2071782,-37.99679477,2.084468451,113.75,M,,NonLinLoc,,automatic,nz3drx,22,22,12,0.2782621121,205.5261076,1.357999267,0
2016p833128,earthquake,2016-11-04T06:10:46.593Z,2016-12-01T01:18:07.971Z,179.1913605,-36.97033691,2.722465236,20.19431877,M,,LOCSAT,confirmed,manual,iasp91,17,11,7,0.92047894,284.3390961,0.9428349019,0
2016p833123,,2016-11-04T06:08:05.986Z,2016-11-04T06:10:22.408Z,176.1506848,-39.1859726,1.607088124,29.84375,M,,NonLinLoc,,automatic,nz3drx,20,20,10,0.2658653893,110.3864884,0.7050112883,0
2016p833105,,2016-11-04T05:58:25.917Z,2016-11-04T06:00:21.711Z,176.9197581,-37.50461922,1.883849596,32.1875,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.2138096184,197.7612172,0.7032025817,0
2016p833094,,2016-11-04T05:52:42.006Z,2016-11-04T05:54:15.210Z,177.5962783,-37.84723482,1.824411598,30.78125,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.1312624965,149.0005053,0.5336191572,0
2016p833086,,2016-11-04T05:48:31.553Z,2016-11-04T05:51:52.139Z,176.1027909,-38.83444654,2.106261128,50.46875,M,,NonLinLoc,,automatic,nz3drx,27,27,12,0.2447376898,74.26479786,0.9764173294,0
2016p833012,earthquake,2016-11-04T05:09:11.412Z,2016-12-01T01:14:38.981Z,172.6345978,-41.18610382,2.252387757,117.2721863,M,,LOCSAT,confirmed,manual,iasp91,21,15,5,0.232068494,119.5802917,0.6001115824,0
2016p832851,,2016-11-04T03:43:19.986Z,2016-11-04T03:44:45.243Z,175.0620838,-41.37334202,2.01676272,15.078125,M,,NonLinLoc,,automatic,nz3drx,19,19,13,0.1459306053,104.2351767,0.3518717261,0
2016p832842,earthquake,2016-11-04T03:38:21.139Z,2016-12-01T01:12:53.626Z,176.7777557,-38.17458344,2.324262488,58.86273193,M,,LOCSAT,confirmed,manual,iasp91,53,40,25,0.07443810254,86.64037323,0.8700665552,0
2016p832833,,2016-11-04T03:33:27.599Z,2016-11-04T03:34:51.557Z,178.0978878,-38.51237736,1.918604986,20.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.09094176126,161.8544752,0.2625521449,0
2016p832675,,2016-11-04T02:09:33.779Z,2016-11-04T02:10:54.524Z,176.428445,-40.58279778,1.837394979,20.9375,M,,NonLinLoc,,automatic,nz3drx,11,11,8,0.127740842,206.9097521,0.2741829486,0
2016p832661,,2016-11-04T02:02:00.806Z,2016-11-04T02:03:37.337Z,175.9059252,-40.48385103,1.666353479,25.625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.08645354496,67.83243278,0.5345395141,0
2016p832638,,2016-11-04T01:50:01.727Z,2016-11-04T01:51:19.852Z,176.2411413,-39.30457528,1.412802833,8.984375,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.181103594,75.7720332,0.3251444264,0
2016p832633,earthquake,2016-11-04T01:46:56.785Z,2016-12-01T01:06:55.594Z,177.0425873,-39.40711212,2.139400478,22.62648582,M,,LOCSAT,confirmed,manual,iasp91,37,26,14,0.1483080238,121.7642365,0.5695223128,0
2016p832614,earthquake,2016-11-04T01:37:00.127Z,2016-12-01T01:03:59.705Z,177.1978149,-36.92213821,2.774906637,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,11,7,0.5950991511,191.0968094,0.9790475957,0
2016p832422,,2016-11-03T23:54:41.977Z,2016-11-03T23:55:48.489Z,176.1538461,-40.85130397,1.260875032,21.875,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.06778945836,125.5283225,0.7578011443,0
2016p832365,earthquake,2016-11-03T23:24:31.030Z,2016-12-01T00:56:38.273Z,179.0518188,-37.01428986,2.689635637,14.72805882,M,,LOCSAT,confirmed,manual,iasp91,16,10,6,0.8077177405,330.871994,0.9114537584,0
2016p832141,,2016-11-03T21:25:20.991Z,2016-11-03T21:27:28.114Z,178.3956969,-37.79040952,1.683627996,28.4375,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.0317411407,169.035209,0.5519865671,0
2016p832122,earthquake,2016-11-03T21:15:00.511Z,2016-12-01T00:53:44.452Z,178.9407196,-37.13574219,2.509887835,10.87697506,M,,LOCSAT,confirmed,manual,iasp91,15,11,4,0.6607636809,285.4941711,0.4944654114,0
2016p832058,,2016-11-03T20:40:49.367Z,2016-11-03T20:42:21.222Z,176.6016656,-39.90134274,1.770267336,20.9375,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.2099812816,60.15748543,0.3869582862,0
2016p832041,,2016-11-03T20:31:35.361Z,2016-11-03T20:32:51.199Z,177.6975905,-37.64213463,1.597898762,56.5625,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.1296238656,174.70735,0.7168780455,0
2016p831926,earthquake,2016-11-03T19:30:28.025Z,2016-11-03T22:18:06.972Z,170.836773,-45.02892052,2.182624386,11.09375,M,,NonLinLoc,confirmed,manual,nz3drx,11,8,3,0.1360498229,209.9652107,0.8122875454,0
2016p831842,earthquake,2016-11-03T18:45:47.594Z,2016-11-03T19:04:43.014Z,-179.5830383,-35.97882462,5.035895203,95.22276306,M,,LOCSAT,confirmed,manual,iasp91,64,56,42,2.316986799,314.2249603,0.5888981648,0
2016p831806,earthquake,2016-11-03T18:24:23.475Z,2016-11-05T04:20:56.991Z,177.7848475,-37.5815442,1.885893793,36.875,M,,NonLinLoc,confirmed,manual,nz3drx,9,9,5,0.1748291837,282.7220921,1.032945383,0
2016p831775,earthquake,2016-11-03T18:09:55.922Z,2016-12-01T00:45:45.567Z,177.3901367,-37.06864166,2.495576597,143.1494293,M,,LOCSAT,confirmed,manual,iasp91,27,20,8,0.7540342212,187.1150513,0.5973034683,0
2016p831759,earthquake,2016-11-03T18:01:18.184Z,2016-12-01T00:43:12.270Z,173.5765381,-40.17699432,2.72264353,161.9060669,M,,LOCSAT,confirmed,manual,iasp91,42,34,18,0.6772838235,150.482399,0.4833434608,0
2016p831753,,2016-11-03T17:58:01.697Z,2016-11-03T17:59:54.299Z,174.5760857,-41.05291847,2.173878636,35.46875,M,,NonLinLoc,,automatic,nz3drx,21,21,11,0.2716666699,110.4325625,0.2059940408,0
2016p831616,,2016-11-03T16:45:30.089Z,2016-11-03T16:47:44.661Z,178.3482292,-37.52912105,2.215979389,20.9375,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.04972768356,242.1034019,0.67688905,0
2016p831549,earthquake,2016-11-03T16:09:31.911Z,2016-11-30T22:36:42.079Z,177.9894562,-38.5368042,2.328332738,20.84488869,M,,LOCSAT,confirmed,manual,iasp91,31,21,13,0.1474253684,113.1041794,0.4602464128,0
2016p831399,,2016-11-03T14:49:24.169Z,2016-11-03T14:50:36.233Z,174.5704666,-41.04941578,1.782917935,34.53125,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.2768240268,117.5245602,0.168087886,0
2016p831374,earthquake,2016-11-03T14:36:13.744Z,2016-11-03T14:43:12.288Z,174.5876798,-41.0574323,4.421959624,36.640625,M,,NonLinLoc,confirmed,manual,nz3drx,56,39,31,0.2633867527,52.70733993,0.5697444417,0
2016p831339,earthquake,2016-11-03T14:17:30.638Z,2016-11-30T22:50:25.391Z,178.7097321,-35.02239609,3.585813334,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,23,13,2.55553937,310.9586029,1.590946133,0
2016p831291,,2016-11-03T13:52:40.090Z,2016-11-03T13:54:51.192Z,177.49868,-38.12910372,2.201783372,41.5625,M,,NonLinLoc,,automatic,nz3drx,18,18,11,0.2070612306,228.7027744,1.247421206,0
2016p831222,,2016-11-03T13:15:49.055Z,2016-11-03T13:17:44.319Z,176.6648326,-39.98323979,1.347117587,20.9375,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.1568180597,78.64100061,0.6918601349,0
2016p831206,,2016-11-03T13:06:55.490Z,2016-11-03T13:08:54.155Z,173.8824016,-41.95004887,2.598888651,20.46875,M,,NonLinLoc,,automatic,nz3drx,32,32,13,0.2334151972,129.2630869,0.8947228762,0
2016p831103,earthquake,2016-11-03T12:12:07.486Z,2016-11-30T22:33:40.973Z,173.8560028,-41.94185257,2.261269643,4.685795307,M,,LOCSAT,confirmed,manual,iasp91,24,17,6,0.2272425741,148.1731529,0.5716571047,0
2016p831067,,2016-11-03T11:52:38.367Z,2016-11-03T11:54:55.968Z,178.3129869,-37.53302038,1.965414707,16.71875,M,,NonLinLoc,,automatic,nz3drx,14,14,8,0.03181932076,284.6488836,0.4994875019,0
2016p830921,,2016-11-03T10:34:58.108Z,2016-11-03T10:37:02.164Z,175.2391001,-39.46837235,1.769764177,12.03125,M,,NonLinLoc,,automatic,nz3drx,21,21,10,0.1975793371,157.8625077,0.5206086019,0
2016p830914,,2016-11-03T10:31:26.508Z,2016-11-03T10:33:37.651Z,178.3041277,-37.50109952,1.91446186,13.4375,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.06292195707,288.5339623,0.8398212675,0
2016p830788,,2016-11-03T09:23:58.936Z,2016-11-03T09:25:23.296Z,177.8061818,-38.92235989,1.789014941,8.046875,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.1485221516,157.186403,0.4981381579,0
2016p830729,earthquake,2016-11-03T08:52:24.233Z,2016-11-30T22:29:38.158Z,178.7126465,-37.12751389,2.575829083,11.73010349,M,,LOCSAT,confirmed,manual,iasp91,25,19,13,0.5413227081,326.8774414,0.6899531319,0
2016p830675,earthquake,2016-11-03T08:24:30.955Z,2016-11-30T22:27:54.384Z,175.8636932,-38.5184021,2.634768478,144.8698273,M,,LOCSAT,confirmed,manual,iasp91,15,10,5,0.3178948462,112.1637115,0.6847563985,0
2016p830663,,2016-11-03T08:17:27.356Z,2016-11-03T08:19:35.633Z,176.3725169,-38.96271091,1.813653613,43.90625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.1348723934,105.0522018,0.5205039313,0
2016p830570,,2016-11-03T07:28:00.598Z,2016-11-03T07:29:49.011Z,177.4994526,-37.64263744,1.844038432,71.5625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.2463596068,226.7962941,0.8421257684,0
2016p830567,earthquake,2016-11-03T07:26:32.480Z,2016-11-05T04:33:17.642Z,175.4411689,-39.37153855,1.485743619,7.4609375,M,,NonLinLoc,confirmed,manual,nz3drx,22,20,14,0.02644587406,184.6315102,0.2038443253,0
2016p830504,earthquake,2016-11-03T06:52:35.257Z,2016-11-30T22:25:18.119Z,176.1178589,-38.11274719,2.674797879,158.5935669,M,,LOCSAT,confirmed,manual,iasp91,45,42,27,0.3996331394,74.97911072,0.4384437156,0
2016p830468,earthquake,2016-11-03T06:33:51.424Z,2016-11-30T22:23:11.565Z,176.3885345,-40.01727295,2.033808669,46.84733582,M,,LOCSAT,confirmed,manual,iasp91,21,17,12,0.06163179129,47.36074829,0.6576747005,0
2016p830394,,2016-11-03T05:54:35.218Z,2016-11-03T05:55:59.848Z,175.2711014,-39.17585014,1.018781351,9.21875,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.1276202011,87.76765213,0.4651010655,0
2016p830365,earthquake,2016-11-03T05:39:00.390Z,2016-11-30T22:05:33.295Z,174.9382782,-39.3299675,3.021428108,13.24257278,M,,LOCSAT,confirmed,manual,iasp91,56,46,34,0.2483463734,77.33946228,0.5817891192,0
2016p830362,earthquake,2016-11-03T05:36:51.684Z,2016-11-30T21:51:36.313Z,178.7768402,-38.45230865,2.513159709,16.7677536,M,,LOCSAT,confirmed,manual,iasp91,22,14,7,0.4480421245,246.7463531,0.6600499292,0
2016p830323,,2016-11-03T05:16:19.090Z,2016-11-03T05:22:24.537Z,178.2064687,-37.81785009,1.857505021,9.6875,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.11272357,169.8789334,0.8352861309,0
2016p830178,earthquake,2016-11-03T03:59:01.270Z,2016-11-30T21:49:13.431Z,176.6091309,-37.23912811,2.776158406,218.7813873,M,,LOCSAT,confirmed,manual,iasp91,42,28,16,0.8653337359,159.4707565,0.6440825876,0
2016p830042,,2016-11-03T02:46:26.704Z,2016-11-03T02:48:32.225Z,175.9439192,-39.17300653,1.820096132,44.84375,M,,NonLinLoc,,automatic,nz3drx,22,22,9,0.1832550702,116.110835,0.9547196255,0
2016p829958,earthquake,2016-11-03T02:01:55.473Z,2016-11-30T21:45:48.482Z,178.8382111,-37.23980713,2.507066734,14.10183144,M,,LOCSAT,confirmed,manual,iasp91,16,10,7,0.5318065286,323.5714569,0.5275621573,0
2016p829851,earthquake,2016-11-03T01:04:59.577Z,2016-11-03T03:17:59.981Z,178.8001556,-37.25054932,2.546085405,13.88237286,M,,LOCSAT,confirmed,manual,iasp91,19,11,8,0.5012662411,322.9327698,0.6029660956,0
2016p829825,earthquake,2016-11-03T00:51:17.804Z,2016-11-05T04:39:41.321Z,175.818067,-38.85032182,1.42993466,5.1171875,M,,NonLinLoc,confirmed,manual,nz3drx,10,8,7,0.04060960248,136.1141526,0.3826171305,0
2016p829810,,2016-11-03T00:43:06.258Z,2016-11-03T00:44:59.287Z,175.455636,-40.92141936,1.581653295,23.984375,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.0506672745,71.13796164,0.4679247731,0
2016p829770,earthquake,2016-11-03T00:21:35.049Z,2016-11-30T21:22:22.261Z,-178.8922577,-33.57322311,4.678092879,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,19,13,4.377507687,193.5932264,1.045653385,0
2016p829717,earthquake,2016-11-02T23:53:16.277Z,2016-11-03T03:14:10.013Z,178.7317505,-37.35800171,2.922045896,21.31485939,M,,LOCSAT,confirmed,manual,iasp91,20,11,7,0.394985944,318.1604614,0.3261181103,0
2016p829672,earthquake,2016-11-02T23:29:50.512Z,2016-11-30T21:13:06.749Z,178.7716064,-37.22450638,2.689383173,19.80641747,M,,LOCSAT,confirmed,manual,iasp91,23,14,7,0.5008153915,323.6848297,0.8137017629,0
2016p829664,,2016-11-02T23:25:07.217Z,2016-11-02T23:27:21.152Z,168.8378271,-44.53834854,2.369287682,5.46875,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.323109641,94.47128771,0.6616150462,0
2016p829644,earthquake,2016-11-02T23:14:24.454Z,2016-11-30T21:09:09.738Z,176.1613617,-37.75426865,2.267820762,190.0591888,M,,LOCSAT,confirmed,manual,iasp91,17,10,2,0.9037539959,261.8902664,0.8291760021,0
2016p829632,,2016-11-02T23:08:31.078Z,2016-11-02T23:10:05.642Z,176.3634886,-38.41738602,2.124941139,93.125,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.4170701348,217.6358688,1.123948202,0
2016p829607,,2016-11-02T22:55:06.490Z,2016-11-02T22:57:31.670Z,171.980627,-43.34644983,1.841691709,12.265625,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.04628744417,96.4482225,0.6046761082,0
2016p829487,,2016-11-02T21:50:54.871Z,2016-11-02T21:52:12.506Z,171.3938868,-43.3939625,1.888309845,14.84375,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.401455963,82.79818145,0.4079619734,0
2016p829408,outside of network interest,2016-11-02T21:07:55.182Z,2016-11-30T21:01:54.956Z,-179.1637421,-33.4813652,4.666348693,218.4657593,M,,LOCSAT,confirmed,manual,iasp91,92,69,37,4.338636398,187.852314,2.674477197,0
2016p829239,,2016-11-02T19:38:57.054Z,2016-11-02T19:40:08.154Z,174.4040806,-41.56494827,1.581202671,26.09375,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.2354976787,126.9463799,0.2244401365,0
2016p829224,earthquake,2016-11-02T19:30:54.212Z,2016-11-30T20:53:35.612Z,176.244873,-38.18820953,3.009931731,147.4525146,M,,LOCSAT,confirmed,manual,iasp91,86,79,55,0.1228933558,52.06088257,0.508031059,0
2016p829179,,2016-11-02T19:06:48.137Z,2016-11-02T19:08:42.171Z,175.3112708,-39.67316805,1.936669682,18.359375,M,,NonLinLoc,,automatic,nz3drx,27,27,12,0.2662609905,92.46036663,0.4975794656,0
2016p829142,,2016-11-02T18:46:52.797Z,2016-11-02T18:49:07.109Z,176.6269237,-40.71037504,2.541676517,27.96875,M,,NonLinLoc,,automatic,nz3drx,31,31,18,0.2701975994,209.7174704,0.8207740993,0
2016p829081,,2016-11-02T18:14:34.001Z,2016-11-02T18:16:21.248Z,175.341011,-40.72375475,1.644950227,24.6875,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.1623470616,122.4458716,0.2184332264,0
2016p828991,earthquake,2016-11-02T17:26:36.553Z,2016-11-30T20:39:41.079Z,176.3381653,-37.92781448,2.188162334,153.706955,M,,LOCSAT,confirmed,manual,iasp91,20,15,6,0.6936993003,209.5324783,0.6010428212,0
2016p828935,earthquake,2016-11-02T16:57:10.107Z,2016-11-05T04:34:53.943Z,175.6512429,-39.32581777,1.027984995,58.4375,M,,NonLinLoc,confirmed,manual,nz3drx,10,7,3,0.05653370061,141.0816964,0.4715102255,0
2016p828879,,2016-11-02T16:27:06.378Z,2016-11-02T16:28:59.906Z,176.78171,-39.57181041,1.611455905,24.21875,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.1410092984,73.63955324,0.5262421494,0
2016p828832,,2016-11-02T16:02:11.990Z,2016-11-02T16:04:10.629Z,176.4149517,-38.79733025,1.592397074,42.96875,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.03636338632,159.4011043,0.5975000332,0
2016p828738,,2016-11-02T15:11:50.324Z,2016-11-02T15:13:27.175Z,173.9742017,-41.06843767,1.886113855,51.40625,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.2672617,69.51534474,0.371748403,0
2016p828711,earthquake,2016-11-02T14:57:44.687Z,2016-11-03T03:08:50.910Z,177.9993439,-37.73500443,2.295026774,35.74337006,M,,LOCSAT,confirmed,manual,iasp91,23,12,9,0.1460829973,151.885849,0.5407184452,0
2016p828645,,2016-11-02T14:22:30.850Z,2016-11-02T14:25:06.489Z,178.4543576,-37.51243995,1.865078529,19.0625,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.1311241743,259.4367956,0.8433845678,0
2016p828605,,2016-11-02T14:00:46.200Z,2016-11-02T14:02:48.506Z,174.1311094,-41.86389491,2.178170409,17.65625,M,,NonLinLoc,,automatic,nz3drx,21,21,11,0.1296811384,145.637462,0.4957961803,0
2016p828564,,2016-11-02T13:39:20.845Z,2016-11-02T13:41:41.218Z,175.854203,-38.73514221,2.121233732,134.375,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.4744044314,176.5865686,1.197768069,0
2016p828536,earthquake,2016-11-02T13:24:16.881Z,2016-11-02T21:44:22.557Z,171.5670166,-44.19213486,2.892610043,11.31554413,M,,LOCSAT,confirmed,manual,iasp91,26,16,10,0.317399621,145.2107697,0.6182988476,0
2016p828516,,2016-11-02T13:13:44.796Z,2016-11-02T13:16:07.681Z,176.1052129,-38.20939212,2.125762942,6.875,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.2263733257,270.3448966,1.797476328,0
2016p828455,earthquake,2016-11-02T12:40:58.269Z,2016-11-03T03:24:17.419Z,178.8715057,-37.33861542,2.606608006,15.3858881,M,,LOCSAT,confirmed,manual,iasp91,18,12,7,0.5019367933,291.2003174,0.6303017458,0
2016p828412,,2016-11-02T12:18:21.658Z,2016-11-02T12:20:02.154Z,176.3453716,-40.30197357,1.564751348,23.28125,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.1367280001,68.53326966,1.294223583,0
2016p828385,earthquake,2016-11-02T12:03:47.557Z,2016-11-30T04:30:12.098Z,178.8035889,-37.39308167,3.547856968,20,M,operator assigned,LOCSAT,confirmed,manual,iasp91,39,27,17,0.4299207628,267.5003662,0.6373630305,0
2016p828332,earthquake,2016-11-02T11:36:00.717Z,2016-11-30T04:31:49.848Z,175.4558105,-40.86725998,1.199011334,23.62976265,M,,LOCSAT,confirmed,manual,iasp91,12,6,5,0.05406310409,101.2965946,0.5572690279,0
2016p828315,earthquake,2016-11-02T11:26:40.720Z,2016-11-30T04:35:55.154Z,179.0250702,-37.11935425,2.613372779,13.85444736,M,,LOCSAT,confirmed,manual,iasp91,21,19,8,0.7234140038,271.4045258,0.540921098,0
2016p828291,,2016-11-02T11:14:21.198Z,2016-11-02T11:16:30.213Z,176.7909272,-39.56958981,2.118811871,23.515625,M,,NonLinLoc,,automatic,nz3drx,26,26,14,0.1422607968,76.1520694,0.5975166531,0
2016p828223,,2016-11-02T10:37:24.790Z,2016-11-02T10:40:08.088Z,175.8871953,-39.29798056,2.597970182,64.53125,M,,NonLinLoc,,automatic,nz3drx,81,81,45,0.1539497096,28.73139255,0.8315342091,0
2016p828142,earthquake,2016-11-02T09:54:21.014Z,2016-11-02T10:06:51.074Z,178.8177032,-37.38148117,4.934406341,23.09012413,M,,LOCSAT,confirmed,manual,iasp91,65,52,40,0.4448679388,278.3417511,0.5985181823,0
2016p828137,,2016-11-02T09:51:37.715Z,2016-11-02T09:53:14.943Z,176.564843,-40.66686235,1.83063504,19.0625,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.2139191614,200.5185618,0.4739595554,0
2016p828052,,2016-11-02T09:07:01.480Z,2016-11-02T09:09:36.635Z,175.3152683,-39.6190942,2.269082948,76.25,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.6473025006,154.2128998,1.777106143,0
